startup_id,name,category,description,founded_date,funding_stage,funding_amount,team_size,location,status,website,success_score
STARTUP_0088,Comprehensive FinTech Tech,FinTech,"Our fintech platform enables individuals to innovate faster through computer vision. Key features include offers free trial and automates repetitive tasks. Our focus areas include insurance tech, credit scoring, mobile wallet.",2023-10-22 19:34:18.282854,Series C,5000000,89,Singapore,Active,www.fintech87.com,0.28209749061568656
STARTUP_0089,Revolutionary Sustainable AI,Sustainable Tech,"Our sustainable tech platform enables students to streamline processes through artificial intelligence. Key features include provides detailed analytics and saves 10+ hours per week. Our focus areas include recycling platform, environmental monitoring, green technology.",2023-12-06 19:34:18.282854,Seed,5000000,82,San Francisco,Active,www.sustainabletech88.com,0.05502236332332575
STARTUP_0090,Powerful Cybersecurity Platform,Cybersecurity,"Revolutionary cybersecurity solution that streamline processes for financial institutions. Using blockchain, we ensures data security while includes mobile apps. Our focus areas include zero trust, fraud prevention, compliance management.",2025-05-28 19:34:18.282854,Pre-seed,0,20,London,Failed,www.cybersecurity89.com,0.49771530922633084
STARTUP_0091,Innovative E-commerce Tech,E-commerce,"Our e-commerce platform enables creators to make better decisions through natural language processing. Key features include provides API access and scales with your business. Our focus areas include dropshipping platform, customer reviews, inventory management.",2025-03-03 19:34:18.282854,Pre-seed,100000,56,New York,Active,www.e-commerce90.com,0.2314288231229386
STARTUP_0092,User-Friendly Sustainable Systems,Sustainable Tech,"Next-generation sustainable tech company helping professionals optimize operations. Our cloud computing-powered platform provides personalized experiences and offers free trial. Our focus areas include renewable energy, clean energy, circular economy.",2024-07-30 19:34:18.282854,Seed,10000000,18,Singapore,Active,www.sustainabletech91.com,0.1679065941554107
STARTUP_0093,Comprehensive Healthcare Tech,Healthcare AI,"We are building a automated healthcare ai solution that helps educators to make better decisions using blockchain. Our platform saves 10+ hours per week and offers custom solutions. Our focus areas include fitness tracking, telemedicine, chronic disease.",2025-04-20 19:34:18.282854,Series A,0,51,San Francisco,Acquired,www.healthcareai92.com,0.3117813887990167
STARTUP_0094,Innovative Cybersecurity Systems,Cybersecurity,"We are building a integrated cybersecurity solution that helps students to track and analyze using computer vision. Our platform scales with your business and offers custom solutions. Our focus areas include zero trust, incident response, network security.",2024-07-18 19:34:18.282854,Pre-seed,500000,3,Tokyo,Active,www.cybersecurity93.com,0.07342580910362954
STARTUP_0095,Seamless FinTech Systems,FinTech,"Our fintech platform enables healthcare providers to achieve goals through machine learning. Key features include offers custom solutions and improves accuracy by 95%. Our focus areas include insurance tech, financial planning, mobile wallet.",2023-12-15 19:34:18.282854,Series B,10000000,40,Tokyo,Active,www.fintech94.com,0.35797182895167423
STARTUP_0096,Comprehensive Sustainable Solutions,Sustainable Tech,"We are building a scalable sustainable tech solution that helps creators to increase productivity using predictive analytics. Our platform automates repetitive tasks and ensures compliance. Our focus areas include sustainable materials, clean energy, eco-friendly.",2024-05-24 19:34:18.282854,Pre-seed,50000,33,Berlin,Active,www.sustainabletech95.com,0.5006741240171694
STARTUP_0097,Efficient IoT Solutions,IoT & Smart Home,"We are building a revolutionary iot & smart home solution that helps organizations to manage resources using natural language processing. Our platform enables data-driven decisions and offers free trial. Our focus areas include home monitoring, smart lighting, smart locks.",2025-07-15 19:34:18.282854,Series C,100000,81,Tokyo,Active,www.iot&smarthome96.com,0.31248734281748825
STARTUP_0098,Automated IoT Tech,IoT & Smart Home,"Revolutionary iot & smart home solution that enhance customer experience for creators. Using augmented reality, we delivers real-time insights while offers free trial. Our focus areas include smart devices, voice control, temperature control.",2023-12-10 19:34:18.282854,Series A,500000,58,San Francisco,Active,www.iot&smarthome97.com,0.16926853160997937
STARTUP_0099,Comprehensive Remote AI,Remote Work,"We are building a user-friendly remote work solution that helps communities to achieve goals using machine learning. Our platform scales with your business and offers free trial. Our focus areas include digital workspace, time tracking, remote hiring.",2025-05-12 19:34:18.282854,Series C,10000000,95,San Francisco,Acquired,www.remotework98.com,0.43423440241329886
STARTUP_0100,Modern Travel Platform,Travel Tech,"Our travel tech platform enables financial institutions to connect and collaborate through blockchain. Key features include provides API access and reduces operational costs by 40%. Our focus areas include accommodation platform, flight comparison, destination discovery.",2025-02-23 19:34:18.282854,Seed,0,32,Remote,Acquired,www.traveltech99.com,0.2165877417776886
